0.2	92.41	8.12781e-12	1.09274e-10
1.2	92.41	8.12781e-12	1.09274e-10
2.2	92.41	8.12781e-12	1.09274e-10
3.2	92.41	8.12781e-12	1.09274e-10
4.2	92.41	8.12781e-12	1.09274e-10
5.2	92.41	8.12781e-12	1.09274e-10
6.2	92.41	8.12781e-12	1.09274e-10
7.2	92.41	8.12781e-12	1.09274e-10
8.2	92.41	8.12781e-12	1.09274e-10
9.2	92.41	8.12781e-12	1.09274e-10
10.2	92.41	8.12781e-12	1.09274e-10
11.2	92.41	8.12781e-12	1.09274e-10
12.2	92.41	8.12781e-12	1.09274e-10
13.2	92.41	8.12781e-12	1.09274e-10
14.2	92.41	8.12781e-12	1.09274e-10
15.2	92.41	8.12781e-12	1.09274e-10
16.2	92.41	8.12781e-12	1.09274e-10
17.2	92.41	8.12781e-12	1.09274e-10
18.2	92.41	8.12781e-12	1.09274e-10
19.2	92.41	8.12781e-12	1.09274e-10
20.2	92.41	8.12781e-12	1.09274e-10
21.2	92.41	8.12781e-12	1.09274e-10
22.2	92.41	8.12781e-12	1.09274e-10
23.2	92.41	8.12781e-12	1.09274e-10
24.2	92.41	8.12781e-12	1.09274e-10
25.2	92.41	8.12781e-12	1.09274e-10
26.2	92.41	8.12781e-12	1.09274e-10
27.2	92.41	8.12781e-12	1.09274e-10
28.2	92.41	8.12781e-12	1.09274e-10
29.2	92.41	8.12781e-12	1.09274e-10
30.2	92.41	8.12781e-12	1.09274e-10
31.2	92.41	8.12781e-12	1.09274e-10
32.2	92.41	8.12781e-12	1.09274e-10
33.2	92.41	8.12781e-12	1.09274e-10
34.2	92.41	8.12781e-12	1.09274e-10
35.2	92.41	8.12781e-12	1.09274e-10
36.2	92.41	8.12781e-12	1.09274e-10
37.2	92.41	8.12781e-12	1.09274e-10
38.2	92.41	8.12781e-12	1.09274e-10
39.2	92.41	8.12781e-12	1.09274e-10
40.2	92.41	8.12781e-12	1.09274e-10
41.2	92.41	8.12781e-12	1.09274e-10
42.2	92.41	8.12781e-12	1.09274e-10
43.2	92.41	8.12781e-12	1.09274e-10
44.2	92.41	8.12781e-12	1.09274e-10
45.2	92.41	8.12781e-12	1.09274e-10
46.2	92.41	8.12781e-12	1.09274e-10
47.2	92.41	8.12781e-12	1.09274e-10
48.2	92.41	8.12781e-12	1.09274e-10
49.2	92.41	8.12781e-12	1.09274e-10
50.2	92.41	8.12781e-12	1.09274e-10
51.2	92.41	8.12781e-12	1.09274e-10
52.2	92.41	8.12781e-12	1.09274e-10
53.2	92.41	8.12781e-12	1.09274e-10
54.2	92.41	8.12781e-12	1.09274e-10
55.2	92.41	8.12781e-12	1.09274e-10
56.2	92.41	8.12781e-12	1.74748e-10
57.2	92.41	8.12781e-12	2.33449e-10
58.2	92.41	8.12781e-12	1.45397e-10
