123.2	92.4	6.98991e-10	2.54157e-08
124.2	92.4	3.50399e-10	4.88901e-08
125.2	92.4	3.34143e-10	-1.43639e-07
126.2	92.4	4.90378e-10	-1.35034e-08
127.2	92.4	6.51128e-10	-8.62518e-08
128.2	92.4	6.08682e-10	3.00941e-08
129.2	92.4	5.73462e-10	4.41128e-08
130.2	92.4	6.47515e-10	1.9593e-08
131.2	92.4	5.96039e-10	2.98313e-08
132.2	92.4	3.30531e-10	9.82381e-09
133.2	92.4	4.65994e-10	-3.01596e-08
134.2	92.4	2.93504e-10	-4.515e-08
135.2	92.4	6.51128e-10	9.42735e-09
136.2	92.4	3.80201e-10	4.97178e-08
137.2	92.4	3.49496e-10	-9.0677e-08
138.2	92.4	5.75268e-10	-1.53345e-08
139.2	92.4	3.62139e-10	-1.94367e-08
140.2	92.4	4.63285e-10	-9.70149e-08
141.2	92.4	3.30531e-10	-4.25748e-08
142.2	92.4	2.79958e-10	-2.20525e-08
143.2	92.4	2.88989e-10	1.15451e-08
144.2	92.4	5.66237e-10	8.25004e-08
145.2	92.4	6.32163e-10	3.18655e-09
146.2	92.4	1.8694e-10	-1.24536e-09
147.2	92.4	3.29628e-10	6.78771e-08
148.2	92.4	6.41194e-10	3.47139e-08
149.2	92.4	6.21326e-10	4.37344e-08
150.2	92.4	2.25772e-10	2.46995e-10
151.2	92.4	4.96699e-10	-6.4929e-08
152.2	92.4	3.18791e-10	2.99564e-08
153.2	92.4	4.19034e-10	1.30894e-08
154.2	92.4	5.40951e-10	7.09273e-08
155.2	92.4	5.00312e-10	-5.2786e-08
156.2	92.4	4.98505e-10	6.01408e-08
157.2	92.4	3.54914e-10	-3.55339e-08
158.2	92.4	4.51545e-10	8.99355e-08
159.2	92.4	3.03438e-10	1.44522e-07
160.2	92.4	3.85619e-10	9.15737e-08
161.2	92.4	1.1108e-10	1.315e-07
162.2	92.4	1.29142e-10	-7.54139e-08
163.2	92.4	1.48107e-10	-1.26205e-07
164.2	92.4	-3.16081e-11	5.47489e-08
165.2	92.4	-2.84473e-10	-2.20575e-08
166.2	92.4	-3.90135e-10	-1.10611e-07
167.2	92.4	-6.82736e-10	-9.33623e-08
168.2	92.4	-1.25891e-09	-1.56708e-07
169.2	92.4	-1.36908e-09	4.52606e-08
170.2	92.4	-1.68607e-09	2.67269e-08
171.2	92.4	-2.22431e-09	-2.74169e-08
172.2	92.4	-2.38325e-09	-1.02039e-07
173.2	92.4	-2.40764e-09	-4.78719e-08
174.2	92.4	-2.30107e-09	5.68951e-08
175.2	92.4	-1.47565e-09	3.12468e-07
176.2	92.4	1.57138e-10	3.28549e-07
177.2	92.4	2.72643e-09	6.00972e-07
178.2	92.4	6.44083e-09	7.29472e-07
179.2	92.4	1.18964e-08	1.02842e-06
180.2	92.4	1.87292e-08	1.45237e-06
181.2	92.4	2.69681e-08	1.57953e-06
182.2	92.4	3.59646e-08	1.74633e-06
183.2	92.4	4.46415e-08	1.54598e-06
184.2	92.4	5.21471e-08	1.05988e-06
185.2	92.4	5.59536e-08	3.63669e-07
186.2	92.4	5.35595e-08	-1.07337e-06
187.2	92.4	4.18862e-08	-3.08e-06
188.2	92.4	1.90416e-08	-5.5983e-06
189.2	92.4	-1.81765e-08	-8.16007e-06
190.2	92.4	-6.96625e-08	-1.10852e-05
191.2	92.4	-1.35575e-07	-1.34929e-05
192.2	92.4	-2.12698e-07	-1.51502e-05
193.2	92.4	-2.94284e-07	-1.51349e-05
194.2	92.4	-3.69945e-07	-1.26738e-05
195.2	92.4	-4.25825e-07	-7.43554e-06
196.2	92.4	-4.44973e-07	1.37188e-06
197.2	92.4	-4.09657e-07	1.37293e-05
198.2	92.4	-3.00869e-07	2.97683e-05
199.2	92.4	-1.03005e-07	4.87993e-05
200.2	92.4	1.9633e-07	6.9019e-05
201.2	92.4	5.96335e-07	8.79875e-05
202.2	92.4	1.07977e-06	0.000101546
203.2	92.4	1.61242e-06	0.00010697
204.2	92.4	2.14649e-06	0.000102209
205.2	92.4	2.62596e-06	8.40778e-05
206.2	92.4	2.97435e-06	4.80782e-05
207.2	92.4	3.09443e-06	-9.35176e-06
208.2	92.4	2.88006e-06	-8.80695e-05
209.2	92.4	2.24105e-06	-0.000182406
210.2	92.4	1.12931e-06	-0.000281277
211.2	92.4	-4.54619e-07	-0.000378001
212.2	92.4	-2.50268e-06	-0.000475632
213.2	92.4	-5.01274e-06	-0.000569489
214.2	92.4	-7.91626e-06	-0.000635301
215.2	92.4	-1.10055e-05	-0.000642807
216.2	92.4	-1.39394e-05	-0.000564775
217.2	92.4	-1.62717e-05	-0.000385536
218.2	92.4	-1.75625e-05	-0.000123869
219.2	92.4	-1.75011e-05	0.000195144
220.2	92.4	-1.58523e-05	0.000562167
221.2	92.4	-1.24139e-05	0.000973975
222.2	92.4	-6.99755e-06	0.00142248
223.2	92.4	4.69719e-07	0.00186439
224.2	92.4	9.82953e-06	0.00224985
225.2	92.4	2.07823e-05	0.0025802
226.2	92.4	3.32276e-05	0.00292046
227.2	92.4	4.71164e-05	0.0031946
228.2	92.4	6.17631e-05	0.00323642
229.2	92.4	7.58133e-05	0.00288858
230.2	92.4	8.70078e-05	0.00188725
231.2	92.4	9.19723e-05	6.59719e-05
232.2	92.4	8.79656e-05	-0.00205193
233.2	92.4	7.59208e-05	-0.00357919
234.2	92.4	5.62213e-05	-0.0058476
235.2	92.4	2.52756e-05	-0.00860344
236.2	92.39	-1.69908e-05	-0.0109058
237.2	92.39	-6.79026e-05	-0.0127788
238.2	92.39	-0.000125937	-0.0142523
239.2	92.39	-0.000189548	-0.015419
240.2	92.38	-0.000257181	-0.0160286
241.2	92.38	-0.00032714	-0.01665
242.2	92.38	-0.000399081	-0.0169668
243.2	92.37	-0.000471421	-0.0166464
244.2	92.37	-0.000541292	-0.0159072
245.2	92.37	-0.000605729	-0.0137953
246.2	92.37	-0.000656037	-0.00854145
247.2	92.37	-0.000669641	0.00604204
248.2	92.37	-0.000595658	0.0288812
249.2	92.38	-0.000463946	0.0360864
250.2	92.39	-0.000309859	0.0412434
251.2	92.4	-0.000136106	0.0458047
252.2	92.4	5.73697e-05	0.0503999
253.2	92.41	0.000269973	0.0551012
254.2	92.42	0.000501762	0.0599948
255.2	92.43	0.000752884	0.0649456
256.2	92.44	0.00102384	0.070136
257.2	92.45	0.00131614	0.0757707
258.2	92.46	0.00163053	0.0811695
259.2	92.47	0.00196464	0.0857535
260.2	92.48	0.00231517	0.0895123
261.2	92.49	0.00267867	0.0923202
262.2	92.5	0.00305059	0.0937496
263.2	92.51	0.00342392	0.0929198
264.2	92.52	0.00378665	0.0880006
265.2	92.53	0.00411562	0.0744707
266.2	92.53	0.00435622	0.0362269
267.2	92.53	0.00429075	-0.124903
268.2	92.5	0.00347907	-0.250517
269.2	92.46	0.00253099	-0.259258
270.2	92.42	0.0015569	-0.265124
271.2	92.38	0.000568114	-0.266321
272.2	92.33	-0.00040773	-0.256919
273.2	92.27	-0.00132172	-0.232718
274.2	92.19	-0.00211748	-0.192252
275.2	92.11	-0.00272607	-0.129283
276.2	92	-0.00304811	-0.0334281
277.2	91.86	-0.00293034	0.11615
278.2	91.67	-0.00211985	0.356336
279.2	91.4	-0.000173473	0.7623
280.2	90.99	0.00377763	1.51708
281.2	90.23	0.0117969	3.22144
282.2	79.96	0.0628609	32.3881
283.2	78.2	0.189303	37.7485
284.2	76.81	0.332007	41.8887
285.2	75.57	0.488665	45.6545
286.2	74.43	0.658186	49.1613
287.2	73.39	0.839638	52.4295
288.2	72.46	1.03214	55.4574
289.2	71.59	1.23496	58.3423
290.2	70.77	1.44768	61.143
291.2	70	1.67003	63.8829
292.2	69.25	1.90178	66.5718
293.2	68.54	2.14274	69.2228
294.2	67.85	2.39277	71.8515
295.2	67.18	2.65178	74.4646
296.2	66.53	2.91969	77.0642
297.2	65.9	3.19643	79.6516
298.2	65.29	3.48192	82.229
299.2	64.7	3.77612	84.7997
300.2	64.12	4.07896	87.3659
301.2	63.55	4.39042	89.9299
302.2	62.99	4.71045	92.4937
303.2	62.44	5.03903	95.0586
304.2	61.91	5.37613	97.6268
305.2	61.38	5.72175	100.2
306.2	60.86	6.07588	102.783
307.2	60.34	6.43852	105.376
308.2	59.83	6.80967	107.982
309.2	59.33	7.18937	110.602
310.2	58.84	7.57762	113.237
311.2	58.35	7.97445	115.889
312.2	57.86	8.37989	118.558
313.2	57.38	8.79396	121.244
314.2	56.91	9.21669	123.948
315.2	56.43	9.64811	126.672
316.2	55.97	10.0883	129.416
317.2	55.5	10.5372	132.18
318.2	55.04	10.9949	134.965
319.2	54.58	11.4615	137.77
320.2	54.13	11.9369	140.596
321.2	53.67	12.4212	143.445
322.2	53.22	12.9145	146.315
323.2	52.78	13.4168	149.208
324.2	52.33	13.9282	152.125
325.2	51.89	14.4486	155.065
326.2	51.45	14.9781	158.03
327.2	51.01	15.5168	161.02
328.2	50.58	16.0648	164.035
329.2	50.14	16.622	167.074
330.2	49.71	17.1886	170.14
331.2	49.28	17.7645	173.231
332.2	48.85	18.3498	176.348
333.2	48.43	18.9446	179.491
334.2	48	19.5489	182.661
335.2	47.57	20.1628	185.858
336.2	47.15	20.7863	189.083
337.2	46.73	21.4195	192.334
338.2	46.31	22.0625	195.614
339.2	45.89	22.7152	198.921
340.2	45.47	23.3777	202.257
341.2	45.05	24.0502	205.62
342.2	44.63	24.7325	209.013
343.2	44.22	25.4249	212.433
344.2	43.8	26.1274	215.883
345.2	43.39	26.8399	219.361
346.2	42.97	27.5626	222.868
347.2	42.56	28.2955	226.404
348.2	42.15	29.0387	229.97
349.2	41.74	29.7922	233.564
350.2	41.33	30.556	237.189
351.2	40.92	31.3303	240.843
352.2	40.51	32.1151	244.527
353.2	40.1	32.9104	248.24
354.2	39.7	33.7164	251.983
355.2	39.29	34.5329	255.756
356.2	38.89	35.3602	259.559
357.2	38.49	36.1982	263.391
358.2	38.09	37.0471	267.253
359.2	37.69	37.9067	271.145
360.2	37.29	38.7773	275.066
361.2	36.89	39.6589	279.018
362.2	36.49	40.5515	283.001
363.2	36.1	41.4551	287.013
364.2	35.71	42.3699	291.056
365.2	35.31	43.2958	295.129
366.2	34.92	44.233	299.231
367.2	34.54	45.1814	303.364
368.2	34.15	46.1412	307.526
369.2	33.77	47.1123	311.718
370.2	33.38	48.0949	315.94
371.2	33	49.089	320.192
372.2	32.63	50.0945	324.474
373.2	32.25	51.1117	328.787
374.2	31.87	52.1404	333.129
375.2	31.5	53.1809	337.503
376.2	31.13	54.233	341.906
377.2	30.77	55.297	346.339
378.2	30.4	56.3727	350.802
379.2	30.04	57.4603	355.294
380.2	29.68	58.5599	359.816
381.2	29.33	59.6714	364.369
382.2	28.97	60.7949	368.951
383.2	28.62	61.9304	373.563
384.2	28.28	63.0781	378.206
385.2	27.93	64.2379	382.879
386.2	27.59	65.4099	387.582
387.2	27.25	66.5941	392.316
388.2	26.92	67.7906	397.08
389.2	26.58	68.9995	401.874
390.2	26.25	70.2207	406.699
391.2	25.93	71.4544	411.553
392.2	25.61	72.7005	416.438
393.2	25.29	73.9592	421.353
394.2	24.98	75.2304	426.299
395.2	24.67	76.5142	431.275
396.2	24.36	77.8107	436.283
397.2	24.06	79.1199	441.321
398.2	23.76	80.4418	446.391
399.2	23.46	81.7765	451.491
400.2	23.17	83.1241	456.624
401.2	22.88	84.4845	461.788
402.2	22.59	85.8579	466.983
403.2	22.31	87.2442	472.211
404.2	22.03	88.6436	477.47
405.2	21.76	90.056	482.761
406.2	21.49	91.4816	488.085
407.2	21.22	92.9203	493.441
408.2	20.96	94.3723	498.829
409.2	20.7	95.8375	504.25
410.2	20.44	97.316	509.705
411.2	20.19	98.8079	515.193
412.2	19.94	100.313	520.714
413.2	19.7	101.832	526.269
414.2	19.45	103.364	531.858
415.2	19.22	104.91	537.481
416.2	18.98	106.469	543.138
417.2	18.75	108.042	548.831
418.2	18.52	109.629	554.558
419.2	18.3	111.23	560.32
420.2	18.07	112.844	566.117
421.2	17.86	114.472	571.948
422.2	17.64	116.114	577.816
423.2	17.43	117.77	583.718
424.2	17.22	119.44	589.657
425.2	17.02	121.125	595.631
426.2	16.82	122.823	601.641
427.2	16.62	124.535	607.688
428.2	16.43	126.262	613.772
429.2	16.24	128.003	619.893
430.2	16.05	129.758	626.051
431.2	15.86	131.528	632.246
432.2	15.68	133.312	638.48
433.2	15.5	135.11	644.751
434.2	15.33	136.923	651.061
435.2	15.15	138.751	657.41
436.2	14.98	140.593	663.797
437.2	14.82	142.45	670.223
438.2	14.65	144.322	676.689
439.2	14.49	146.209	683.194
440.2	14.33	148.11	689.739
441.2	14.17	150.027	696.324
442.2	14.02	151.958	702.95
443.2	13.87	153.905	709.616
444.2	13.72	155.866	716.324
445.2	13.57	157.843	723.073
446.2	13.42	159.835	729.864
447.2	13.28	161.842	736.697
448.2	13.14	163.865	743.573
449.2	13	165.903	750.491
450.2	12.86	167.956	757.451
451.2	12.72	170.025	764.455
452.2	12.59	172.11	771.502
453.2	12.46	174.21	778.593
454.2	12.32	176.326	785.727
455.2	12.2	178.458	792.905
456.2	12.07	180.606	800.128
457.2	11.94	182.769	807.394
458.2	11.82	184.949	814.706
459.2	11.69	187.144	822.062
460.2	11.57	189.356	829.464
461.2	11.45	191.584	836.911
462.2	11.33	193.828	844.403
463.2	11.22	196.088	851.942
464.2	11.1	198.365	859.526
465.2	10.99	200.658	867.157
466.2	10.88	202.967	874.834
467.2	10.76	205.293	882.558
468.2	10.65	207.636	890.33
469.2	10.55	209.995	898.148
470.2	10.44	212.372	906.014
471.2	10.33	214.764	913.928
472.2	10.23	217.174	921.889
473.2	10.13	219.601	929.899
474.2	10.03	222.045	937.957
475.2	9.93	224.505	946.065
476.2	9.83	226.983	954.221
477.2	9.73	229.478	962.426
478.2	9.63	231.991	970.68
479.2	9.54	234.521	978.984
480.2	9.44	237.068	987.336
481.2	9.35	239.632	995.738
482.2	9.26	242.214	1004.19
483.2	9.18	244.814	1012.69
484.2	9.09	247.432	1021.24
485.2	9.01	250.067	1029.84
486.2	8.92	252.72	1038.5
487.2	8.84	255.391	1047.2
488.2	8.76	258.079	1055.96
489.2	8.69	260.786	1064.76
490.2	8.61	263.511	1073.62
491.2	8.53	266.254	1082.53
492.2	8.46	269.015	1091.49
493.2	8.39	271.795	1100.51
494.2	8.32	274.593	1109.58
495.2	8.25	277.409	1118.7
496.2	8.18	280.244	1127.87
497.2	8.11	283.097	1137.1
498.2	8.05	285.969	1146.39
499.2	7.98	288.86	1155.72
500.2	7.92	291.77	1165.11
